
735	Connect Sports ATL/Connect Church	Recovery & Redistribution				Food Pantry	3532 Covington HwyDecatur, GA, Decatur, GA 30032	Faith-Based	�(678) 705-8121			1					data:image/jpeg;base64,/9j/4AAQSkZJRgABAQAAAQABAAD/2wCEAAkGBxAQEg4QEA8QDw8PEA4QEA8ODQ8PDQ8PFREWFhYRFRMYHiggGBolGxMVITEhJSkrLi4uFx8zODMsNygtLisBCgoKDg0OGxAQGi0eICUtLS0tLS0tLSstLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLS0tLSstLS0tLS0tLS0tLf/AABEIAOEA4QMBEQACEQEDEQH/xAAbAAEAAQUBAAAAAAAAAAAAAAAAAgEDBAUGB//EAD0QAAIBAgIGBQkHAwUAAAAAAAABAgMRBAUGEiExQVEiMmFxkRMzQlJyc4GhsSNikrLB0eFDU8IUJDSTov/EABsBAQACAwEBAAAAAAAAAAAAAAABAgMEBQYH/8QANBEBAAIBAgQEBQIGAgMBAAAAAAECAwQRBRIhMTJBUXETIjNhgUKxFBUjkaHBNFJDYoIG/9oADAMBAAIRAxEAPwD3EAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAC3WrRgrylGK5yaSKXyVpG9p2RNoju1WJ0lw0L9Nza9SLa8Tn5OLaanTff2YLarHXza+rpnBdWjJ+1JI1Lcdp+mssFtdWO0LD01f9hf8AZ/Bi/ns/9P8AKk8Q/wDVWOm3Oh4T/gtHHfWn+UfzH1qzKGmGHl1ozh3pSXyNmnGsM+KJhlrr8c9+ja4TN8PV6lWDfqt2l4M3sWsw5fDaGzTPjv2lnG0ygAAAAAAAAAAAAAAAAAAAAAGNjcbTox1qklFcFxfcjBn1OPBXmvOytrxWOrlsx0qnK6ox1F60ts/Dgee1PGr26Yo2j182lk1U/pc7iMROo7znKT+82zjZMt8k73ndpXva3eVtFIYpRaJVGiYVlCSIlSVBuhF8y/3hXeYbPL8/xFG2rNyj6s+kv4NzBxDPh7TvHpLZxazJTzdblGlNGtaNT7Ko+b6DfY/3O9peK4svy3+WXVw62l+k9Jb9M6u7dVJAAAAAAAAAAAAAAAAAA0md59GjeELTq/8AmHf+xyNfxSuD5adbfswZc0V6R3cZisTOpJyqScpPn+i4Hls2a+W3Ned3PvebdZWTGxIEKSiFVWX8lUblUKSLqTCBVUJhEqSRaYVRIIlvcj0kqUGozvUpcm+lFdj/AEOnouJ5MHy261/Z0NNrLU+W3WHe4PFwqxU6clKL5cOxnqcOamWvNSd4dmmSt43qvmVcAAAAAAAAAAAAAAA5/SPO/J3pUn9o+tL1F+5w+J8S+F/Tx9/P7MGXLy9Ica2223tb3t7zyu8zO8ufaZlSRMqSEwqjIiUSg0FBstv0VQuQqJloVlFkSrKjCFWXVQKqgWht9GMXXhVjGknNSa14ei48+y3M6PDs2amWIx9fWG7o8l632q9IR7F3lQAAAAAAAAAAAAAavP8AM1Qhs85PZFcvvHN4lrY0+Pp4p7MeS/LDg5Sbbbd23dt72zxk2m07y59p3RZEqSFlUWQrMJ0MPOq9WnFylyS3d/Iy48N8tuWkbpjHa3SHQYLRCT21p6v3YbX8WdrT8DtMb5bbezapo/8AtLc0NGsLH+nr+3Js6mPhWmr+nf3bEaXHHkylk+GWzyFP8KNiNFgjtSF/g4/RbqZFhZb6EPgrfQpbh+mt3pCs6bFPk1uL0PoS83KVN9+tH5mnl4Lht4J2a99Bjnt0c5mejmIo3er5SC9Knd2Xat5x9RwzNh67bx9mhm0eSnXvDUJmg0lWhKF/LcuqYiahTXtS9GK5tmbTaa+e/LWGbBgtlttD0XJ8pp4aOrFXk+tN9aT/AGPX6TSU09dq9/OXfwYK4q7Q2Jts4AAAAAAAAAAAAEak1FNvYkm2+wre0VibT5DzzNsa69SU3u3RXKK3HhNbqZ1GWbz+PZoZL80sM092GVLE91ZUJRs2uTZLPEO76NJb5cZdkTqaHh19TO89K+rNiwzfr5O1wWCp0Y6tOKivm+1vieswafHhry0jZ0K0isbQyTOsAAAAABoM80ap1k507U6vNLoy71+pytZwymb5qdLfu0tRo65OtekuVwOQV6lV0nFw1H05NbEuzmcLBw/Nky/DmNtu8ubj0d7W5ZjZ32W5fTw8FCmrLi/Sk+bZ6vT6emCnLSHbxYq467VZZnZAAAAAAAAAAAAAAGh0txupTVNPpVXZ+yt5xeNan4eKMcd7fsw5rbRs4w8hLTkCsghGzY5FlbxE7PZTjtm/8UdLh2inU5Ovhjuy4sXNLvaVJQSjFJRSsktyR7WlK0rFa9Ib8Rt2TLJAAACLe1LsZHmJEgAApYjYVJAAAAAAAAAAAAAAADhdJ8Rr15K+yCUF38fmeK4xm+JqZjyjo08072ak5TDKhaVJEr2S3vYu8ViZnaExG70LJsCqFKMPS3yfOTPeaHTRp8MV8/N0aV5Y2Z5uLgAAAA0FbPksXGhs1FeLlf03bZ+nxOVfiERqoxeXb8tSdR/V5fJvzqtsAAAAAAAAAAAAAAAAAAFJuyb5JsradomR5piZ60pyfpSk/FnzzNbnva3rLQv3WzEpKhPdVs9G8N5SvC+1QvN/Dd87HS4Vg+LqY38urNhjezvj27eAAAABGb2PuZFp2iZRPZ5ZKvJ1tdvpeU1r9useGnJM5ubz3cWZnn3eqR4HuY7O3CpIAAAAAAAAAAAAAAAAAGPj5Wp1XyhP6MwaqdsNp+0ons83PnznyFUKEwh0ehUOnWlyjFeL/g9DwCv9S8/Zs6fzdY5pb2l8T002iPNs7wqiyVQAADFzR/Y1vdz/ACswan6NvaVMngl5WuB4WO+7jR3es4XqQ9mP0Pe4vBHs7de0LpkSAAAAAAAAAAAAAAAAAGNmSvSre7n+U19XG+G/tKLdnnJ8+c+e6hCAIdLoS9tddkH9T0n/AOfnreGzp/NqNMZtYmdm10Ybm+Rg4taY1M9fKGlrLbZHcZX5mj7un+VHp9N9KvtDqYvBDKMy4AAxM18zX93P8rMGq+jb2Y8vgl5byPDVcWO71jC9SHsR+h7zF4I9ncr2hhPPsLfV8tHWva23fe1jW/mGn5uXm6qfHpvtuVc9w0G4yrRUouzW3Yyba/T1nlm3UnNSPNkYLMKVbW8lNT1bXtfZcy4dRjzeCd163i3ZlGdYAAAAAAAAAAAAABCrC8ZLmmvFFMleasx9kS81nGza5NrwZ88vXltMNC3dBlFQgZ+QzaxFFJtJySaTsmuTOlwu811FYjzlNJnnjZDTJ/7mfsw+hs8X/wCTPtDU10/1XdZX5mj7un+VHqNN9KvtDsYvBHsyjOyKXI3GszzOY4VQcoOeu2lqtK1jS1mtrpoiZjfdr59RGGImYR/16xGFq1VFxUqdVWe/YmiP4iM+lteI26SfFjJim0PN0eNhx4nq9Zw3Uh7Efoe8x/Tj2d6vhh5hPzz99/meKn6//wBf7ciZ+f8AKWc+fr+8kTq/rW917+KXSaAbsR3w+jOzwLtdt6XzdcegbYAAAAAAAAAAAAAABwGe0PJ16q4N6y7ntPC8SxfC1No/LTyxtZrzRliUKoSo1XCUZrfGSa+DMuLJNLxaPIrO07r2ktaNWu6kdqlCm+7o7jf4hmjLm5484hr6uvNk3drDGQoYalOe5UqexW1n0VuR6mNRTDp63t6Q6kXimOJn0SyfNo4lTcYyioNLpW23I0eurqomaxtsYs0ZOzktKq9RYmoozmlaGxTkluPP8UyXjU2iJmHO1VrRlnaVdIqynh8ElNSkovW6Sck7LeX12WL6fFG+8o1k82OjZ5PiaawEoucFLUrdFySlx4G9pMtI0MxMxvtLPgtWNNtM+rikzzcd3Lrbq9Zw3Uh7Efoe8x/Tj2ejp4YeYz88/ff5ni5+v+f9uNM/P+U848/X95Iav69vdkvPzS6TQHdiO+H0Z2uB9r/huaXzdad9tgAAAAAAAAAAAAAAHMaY4TqVUt3Ql+h5vj2n3iuWPaWDNXzcwebasolUAhC1UiZIliyRv1bbMK0p4XCuTu1OpH4KySOpqctr6THzT5yy5Jm2Ku6WS4udKlipQdmlTa2J7daxGh1F8OHJak+i2G01rOzW4yvOrJzm7ydruyW40Mua+W3PeerBlmbTvLGkikSw2hblEtDBaEEWjuxVnq77PM5nhYYfUjGWvHbrX2WS/c9VrdbbTY6csb7w7ubPOKtdnE0561SMnvlUT8ZHma25ssT9/wDbmRbe26/nHn6/vJGTV/Wt7ti/il0WgT2Yjvh9Gdngc7Vu3NJ2lPG6V6la0Ep0Y9F+tJ8ZJjNxnkzbVjesK31fLfaOzosDjadaKnTkpL5rsaOzg1GPPXmpO7bpet43hkmdcAAAAAAAAAAAACxjcMqsJwe6St3PgzDqMMZsc0nzRMbw87xFF05ShLY4tpngMuO2K80t5NK0bStMxyxyoEDQgZVbEqVGlSs9anObfJqVjbyZ4tgrj84mVrTHJELuAX2OL7qX5i+n+hl/C2OPllr7Gmw2hCSJhhtC3JEsNoWWXhrT0lu86xUquHwk5tOX2q2K2xNJHU1eW2TBjtb7t7Pkm2Oky1FKdnF+q0/BnNpMRaJ9GCs9VzG1/KVKk0rKcnKz3q5bNf4l5v6ti1t53XsHjalOFSEXqqrq6z9Ky4fMtTU3x0mlem/daMsxExCxI15YF/AY6pQkp05WfFejJcmjPg1OTBbmpLJjyWxzvDu8lzyniEl1KvGDe/tXM9ZouI49RG09Lejq4c9ckfdtjos4AAAAAAAAAAAAHOaVZZrLy0F0orppcY8/gef41oeePjU7x3YctN+rk2eWlqSoQgAoyUMjD4nVhWhbziht5WdzYxZopjvTbxL1vtEwsGupKMid2O0LUy8MFoWZItVq3hs8f/xcJ7Vb6nRzf8bH+Wzl+hT8tZFM0J2hipWVyNMrMs/L6pFESEwqAX8BQqVKkI0767exr0e02NNivkyRWndkxVta0RV6ZQg4xim9ZpJOT3t8z3WOs1rETO7tx2XC6QAAAAAAAAAAAUavsZExExtI4vSLJ3SbqQX2UntS9B8u48hxTh04bfEp4Z/w1MuPbrDSHG2YQhCjLd1ZCqCxJuo0ShFwJhSaRKLpItvspOGq7KbcYQbvGF9Vcr7y85bWrFZnpC8xHLEeiDiY5QExKqLRCsqBCVKnKbUYpylJ2SW9svjpa9uWsbymtJtO0O90eyZYeN5basus+S9VHseHaGNPXefFPd1sGGMcfduDpNgAAAAAAAAAAAAABGpBSTTSaas09zRW1YtHLPYmN3G57kUqV5005U+K3yh/B5LiPCrYZ58fWv7NTJi26w0ZxGAZaFZUIQEIABkgRIQkXVUkJQgUhUuWQuYfDzqyUIRcpPguHazJhw3y25aRvK9Mc2naHc5FkccOtaVpVWtsuEexHrtBw6unjmnrZ08OCMcfduDps4AAAAAAAAAAAAAAAAo0RMbjQ5to3CpedK1OfFehL9ji63g9MvzY/ln/AAwXwxPZyuNwVSi7VIOPJ+i+5nms+ly4J2vXZq2pNe7HuazGEAAL1QoxMImFS6qjAgisR1Rs3OV6OVq1nNeSp85LpNdiOtpOFZc3W/yw2Memtbv0djl+XU6EdWnG3OT2yl3s9PptLjwV2pDfpjikbQyzZXAAAAAAAAAAAAAAAAAAAAhUpxkmpJST4NXRS9K3ja0bomN2mxmjFCd3C9N/d2x8GcrPwXBk61+WWK2CstRiNFq8epKE1+FnKy8CzV8ExLDOnnyYNXJcTHfRk/ZszSvwzU1/Qxzht6LDy+t/ZqfgZi/g88fon+yvw7ehHLa73Uan4WiY0eontST4Vp8mVR0exUv6er7UkjaxcK1Vv07e6f4e0tlhdEZPbVqpdkFt8WdDDwK3/kt/ZlrpfWW8wGTUKO2EFretLpS8Tr6fQYMHhr/dsVxVr2hsDdZAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAf/9k=		1				https://connectchurchatl.org/
736	Georgia Grinders	Processing & Food Products		Georgia Grinders is a founder-led and family run business that is dedicated to crafting exceptional nut butters of unparalleled quality from minimal simple, organic and all natural ingredients. We are passionate about offering wholesome and delectable products to you, while simplifying your clean eating journey so you can thrive and be alive! We are advocates for your health, while being 100% committed to sourcing the finest Non-GMO and locally sourced ingredients. Each jar of Georgia Grinders' handcrafted nut butter is a testament to our meticulous attention to detail and unwavering pursuit of excellence. Georgia Grinders is on a mission to promote better health and wellness for everyone. After all, food is medicine and information!				For-Profit	Contact page: https://georgiagrinders.com/pages/get-in-touch			3	Woman-Owned				https://georgiagrinders.com/cdn/shop/files/GGLogo_360x.jpg?v=1614768829		3				https://georgiagrinders.com/?srsltid=AfmBOoqL-SfLezbWhVoh25SO5NeGp_9tYCH-rkFIfG_3zQH_87OKPRB6
737	Cosmos Farm	Farm / Producer		Cosmos Farm is a 30-acre farm in Carrollton, Georgia, that grows a diverse range of vegetables, flowers, herbs, and mushrooms. We are committed to using organic, sustainable, and biodynamic farming practices to ensure the health of our land and our community. Our mission is to provide fresh, wholesome food to our customers while promoting a deep respect for the environment. We believe that farming can be a force for good in the world.			521 Blythe Rd, Pisgah Forest, NC 28768				2011	3			Flowers | Fruit & Vegetable | Mushrooms | Organic/CNG	General Georgia	https://images.squarespace-cdn.com/content/v1/5c0585cacc8fed742ce9d175/1585924644621-W8RUP9C169ZXINB7AQJA/Cosmos+Logo+%281%29.png		3				https://www.cosmosorganics.com/
738	Nurture ATL	Farm / Producer		�Nurture ATL" is a new urban community garden project that seeks to address critical issues of food insecurity, environmental sustainability, and community education in the vibrant city of Atlanta. Through the utilization of innovative urban farming techniques and community engagement strategies, we aim to establish a model urban farm that serves as a catalyst for positive change in the local community.		Community Garden | Education Outreach | Advocacy	1776 Sylvan Rd Atlanta 30310,GA		info@nurtureatlanta.org			3				General Atlanta	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS5KkgbIqQvbhV7QBJTXJRO6GOt_3It037c0Q&s		3				https://www.nurtureatl.com/
739	Lanier Community Garden	Farm / Producer				Community Garden						1							1				
740	Mandy's Meats & Treats	Processing & Food Products		high quality lamb and pork cuts as well as beef tallow products, the best goat cheeses and milk, dog treats, microgreens, chicken and ducks eggs, relishes, and more				For-Profit				2			Value-Added Products | Livestock & Poultry				2				
741	On Da Farm LLC	Supporting Resources & Services		On Da Farm LLC is a vibrant community-focused organization dedicated to promoting sustainable agriculture, education, and cultural celebration. Located in Atlanta, Georgia, we offer fresh produce, volunteerism, and hands-on learning experiences through Farm the Future Academy, which equips individuals with practical farming skills and holistic growth strategies.		Urban Agriculture | Training | Education Outreach	3353 Washington Rd, East Point, Georgia 30344	For-Profit	Email: ondafarmpros@gmail.com			2				Not in Georgia	https://c451455c3c6e4c4789ee.cdn6.editmysite.com/uploads/b/c451455c3c6e4c4789ee892ad45af7f0aa4e4554f18ecccbe83931ef0b2f43b3/ondafarm_1593867185.jpg?width=2400&optimize=medium		2				https://ondafarm.square.site/
742	Kamayan ATL	Consumption & Retail		Kamayan ATL started out with a hankering for Filipino food the way our nanay (mother) made them and a yearning to see our cuisine be embraced in Atlanta, the place we now call home. We are family run and when you come to one of our restaurant, it's like eating at our home. At Kamayan ATL, we are dedicated to sharing the vibrant flavors and rich cultural heritage of the Philippines through authentic Filipino cuisine. Our mission is to create a warm, welcoming space where both Filipinos and non-Filipinos alike can experience the joy of traditional Filipino dishes, fostering a deeper understanding of our culture. We are committed to using high-quality, locally grown ingredients to bring the freshest and most flavorful, comforting dishes to our guests. Guided by the Filipino value of bayanihan, we strive to build a sense of unity and togetherness, bringing people around the table to celebrate the tastes of the Philippines, while supporting our local community. Received renewed Snail of Approval award from Slow Food Atlanta (2025).			5150 Buford Hwy NE A230, Doraville, GA 30340					1	BIPOC-Owned			Atlanta Suburb	https://img1.wsimg.com/isteam/ip/9332a4f2-de8c-4c95-9975-7b3ca0cf9279/KATL-LogoB_2x2.png/:/rs=w:200,h:200,cg:true,m/cr=w:200,h:200/qt=q:95		1				https://kamayanatl.com/
743	National Black Food & Justice Alliance	Network		The National Black Food & Justice Alliance (NBFJA) is a coalition of Black-led organizations aimed at developing Black leadership, supporting Black communities, organizing for Black self-determination, and building institutions for Black food sovereignty and liberation.		Advocacy | Education Outreach	NA	Nonprofit	info@blackfoodjustice.org		2014	11	BIPOC-Owned				https://images.squarespace-cdn.com/content/v1/607c54596c825f43a956b179/e1473b78-cc8d-46c0-8a37-6aa86709e445/NBFJA-Secondary+H_3c_rgb.jpg		11				https://blackfoodjustice.org/
744	Latter Rain Church of Jesus Christ Apostolic Inc.	Recovery & Redistribution				Food Pantry	4633 Covington Hwy, Decatur, GA 30035	Faith-Based				1							1				
745	Ebenezer Baptist Church	Food Aggregation & Distribution		Pastor Raphael Warnock and his ministry team of Ebenezer Baptist Church have been working to help connect with Black farmers and expand their capacity for food justice ministry in the Atlanta Metro area. They also serve as a CSA (Community-Supported Agriculture) distribution point for their church members, distributed after worship. Learn more about the CSA Program here: https://www.ebenezeratl.org/ebenezer-csa/			Jackson St NE, Atlanta GA 30312	Faith-Based	(404) 688-7300 info@ebenezeratl.org		1886	0				NE Atlanta	https://ebenezeratl.org/wp-content/uploads/2021/03/logo.png		0				https://www.ebenezeratl.org/
746	Amani Place Garden	Farm / Producer				Community Garden						1							1				
747	Southern Rural Black Women's Initiative for Social and Economic Justice	Supporting Resources & Services				Technical Assistance | Training | Advocacy		Nonprofit			2001	0	BIPOC-Owned | Woman-Owned			Not in Georgia			0				
748	UGA Value-addition Institute for Business Expansion (VIBE)	Public & Education Sector		UGA's Value-addition Institute for Business Expansion (VIBE) is a new center for rural food business assistance and resources headed by professors from the Department of Food Science and Technology in the College of Agricultural and Environmental Sciences (CAES) and the Department of Nutritional Sciences in the College of Family and Consumer Sciences (FACS). VIBE will bring value-added markets to rural parts of Georgia, providing farmers with resources through education and financial assistance to help them move from fresh packing to value-added processing. UGA's multidisciplinary team will travel to meet people for personalized support and to host workshops across the state. �Farmers using this program would be able to use some of the crops that might not have been suitable for fresh harvest and sale, which would eliminate food waste and provide an additional revenue stream for themselves,� said Kaitlyn Casulli, an assistant professor of food science and technology. VIBE is funded by a $1.5 million grant from the United States Department of Agriculture�s Agriculture Innovation Center, a national program that establishes and operates centers that provide aid to agricultural producers seeking to engage in developing and marketing value-added agricultural products. *VIBE is now available to provide one-on-one technical support and workshop offerings on product and process development to help rural farmers and entrepreneurs start food businesses. For more information and to make inquiries, contact Kevin Mis Solval (kmissolval@uga.edu) or Carla Schwan (cls05907@uga.edu).		Funding | Farm Resources | Research | Technical Assistance	150 Paul D. Coverdell Center 500 D.W. Brooks Drive Athens, Georgia 30602	University	For more information and to make inquiries, contact Kevin Mis Solval (kmissolval@uga.edu) or Carla Schwan (cls05907@uga.edu).		2024	1			Value-Added Products	Not in Georgia	https://brand.uga.edu/wp-content/uploads/UGA_logo_Vertical_FC_MARCM-768x611.png		1				https://newswire.caes.uga.edu/story/10416/value-add.html
749	Clif Family Foundation	Supporting Resources & Services		The Clif Family Foundation was started by the founders of Clif Bar & Company in 2006 to support grassroots groups led by people with vision and commitment. We believe that much of our nation's needed innovation will spring from grassroots organizations' daily efforts in local communities. The foundation has been proud to support hundreds of nonprofits that are working tirelessly to transform our food system, revitalize the environment, and enhance community health. Now that we�re grandparents, the urgency to build a healthy, just, and ecologically thriving world is even more personal. We look forward to expanding the reach and impact of the foundation in the years to come. This means working with nonprofits that prioritize people-centered solutions and address urgent gaps and historically underfunded priorities. We believe we can all do more good in the world.		Funding		Nonprofit | Foundation	Email: info@cliffamilyfoundation.org		2006	7				Not in Georgia	https://cliffamilyfoundation.org/assets/logo-8ee84a1604d595529745c0a94df95b89b9eab8986987466b745327606222a577.svg		7				https://cliffamilyfoundation.org/
750	Coffee Man	Consumption & Retail										1							1				
751	Rodale Institute	Supporting Resources & Services		Rodale Institute is a prestigious agricultural research and education nonprofit. The Institute is dedicated to advancing the regenerative organic agriculture movement through rigorous scientific experimentation, farmer training, and education.		Research | Training	611 Siegfriedale Road Kutztown, PA 19530-9320 USA	Nonprofit	(470) 594-3307		1947	3				Not in Georgia	https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTs3EDd1Me5uVzLqRG76muWTUHexbJa3WuuNA&s		3				https://rodaleinstitute.org/
752	Atlanta Regional Commission	Public & Education Sector		The Atlanta Regional Commission (ARC) and its predecessor agencies have been working since 1947 to plan for a better, brighter Atlanta region. Over the years, ARC�s work portfolio has evolved and now includes regional transportation planning, aging services, community development, water resources management, workforce development, and homeland security. Part of their community development work includes supporting local food systems. ARC is charged with considering issues from a regional perspective and working with its community partners to plan the investments and programs needed to improve quality of life for all residents. The ARC Board is comprised of 41 members from the 11-county Atlanta region and the City of Atlanta. The 11 counties that make up ARC are: Cherokee County, Clayton County, Cobb County, DeKalb County, Douglas County, Fayette County, Forsyth County, Fulton County, Gwinnett County, Henry County, and Rockdale County. Board members include county commission chairs, designated mayors, and citizen representatives. A Georgia Department of Community Affairs representative also sits on the Board as a non-voting member.		Consulting / Design | Policy | Research	229 Peachtree ST NE Suite 100 Atlanta, GA 30303		Phone: 404.463.3100		1947	1				Metro Atlanta	https://atlantaregional.org/wp-content/themes/bsc-atlantaregional/images/logo-with-text.svg		1				https://atlantaregional.org/about-arc/
753	Food and Flora Sovereignty	Farm / Producer		Food and Flora Sovereignty is a collective dedicated to empowering communities to control their own food systems and reclaim their botanical heritage. We believe in providing people with the resources and knowledge to grow their own food and foster a deeper connection to the land. Our mission is to promote food justice and security through education, community gardening, and partnerships with local farms.		Policy						2	Woman-Owned						2				
